x	-40	-39	-38	-37	-36	-35	-34	-33	-32	-31	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
1.000099000000e+01	1.663341235939e-45	1.715733588144e-44	1.770914691721e-43	1.829095745855e-42	1.890508856492e-41	1.955409608359e-40	2.024080017255e-39	2.096831928621e-38	2.174010941539e-37	2.256000953567e-36	2.343229441731e-35	2.436173619761e-34	2.535367642370e-33	2.641411065819e-32	2.754978822306e-31	2.876833026599e-30	3.007837010794e-29	3.148972081771e-28	3.301357622844e-27	3.466275325022e-26	3.645198546501e-25	3.839828078229e-24	4.052135961570e-23	4.284419493238e-22	4.539368207632e-21	4.820147510755e-20	5.130503843506e-19	5.474897905530e-18	5.858674763545e-17	6.288282879049e-16	6.771558634222e-15	7.318099435787e-14	7.939757884866e-13	8.651303282472e-12	9.471317186173e-11	1.042342047476e-09	1.153797625263e-08	1.285448546533e-07	1.442500610872e-06	1.631910905011e-05	1.863117945643e-04	2.149136248242e-03	2.508227725144e-02	2.966504190101e-01	3.562064131838e+00	4.351712884872e+01	5.422132215033e+02	6.908896183390e+03	9.029667425572e+04	1.214368261071e+06	1.686127629153e+07	2.425126631439e+08	3.624513092146e+09	5.644832194792e+10	9.181855016749e+11	1.562448868585e+13	2.784186133825e+14	5.196845408398e+15	1.015800946993e+17	2.077710239386e+18	4.442414393298e+19	9.917459878400e+20	2.308961847031e+22	5.599996834843e+23	1.413398439131e+25	3.708451170551e+26	1.010301922693e+28	2.853628055355e+29	8.341466694361e+30	2.518164987337e+32	7.834232223921e+33	2.507019777188e+35	8.241189809402e+36	2.781465037803e+38	9.642975415289e+39	3.438807823893e+41	1.264015684471e+43	4.799427616191e+44	1.885487317500e+46	7.667183271282e+47	3.223405002636e+49
1.100098900000e+01	1.586450459270e-47	1.798878761199e-46	2.041007871850e-45	2.317212359415e-44	2.632552300455e-43	2.992888756435e-42	3.405020367633e-41	3.876845290975e-40	4.417553639257e-39	5.037856736388e-38	5.750260947303e-37	6.569395650622e-36	7.512407199100e-35	8.599433591300e-34	9.854178233420e-33	1.130460583581e-31	1.298378947387e-30	1.493094556283e-29	1.719270350865e-28	1.982466986249e-27	2.289336395817e-26	2.647862467879e-25	3.067661815585e-24	3.560361661787e-23	4.140077317152e-22	4.824019155894e-21	5.633269184136e-20	6.593781403347e-19	7.737679881183e-18	9.104956247293e-17	1.074570795873e-15	1.272311576366e-14	1.511744195656e-13	1.803145362795e-12	2.159785814952e-11	2.598961500702e-10	3.143441273974e-09	3.823526059968e-08	4.680018885786e-07	5.768572871412e-06	7.166158166782e-05	8.980844113698e-04	1.136686389074e-02	1.454825994616e-01	1.885675331923e+00	2.479369824093e+01	3.313373944715e+02	4.510237635708e+03	6.268771958287e+04	8.920210260663e+05	1.303211546959e+07	1.960600489186e+08	3.046405631383e+09	4.902818651943e+10	8.193705643838e+11	1.425053658062e+13	2.583545693550e+14	4.887722416938e+15	9.654421041849e+16	1.990996961353e+18	4.284896622189e+19	9.615802320222e+20	2.247792532718e+22	5.467101768907e+23	1.381976175946e+25	3.627002085391e+26	9.874789022675e+27	2.786906834946e+29	8.147375401274e+30	2.465092580636e+32	7.709991524138e+33	2.488818965480e+35	8.275795886953e+36	2.828649882444e+38	9.917689464590e+39	3.561055504844e+41	1.308126647798e+43	4.915576288651e+44	1.891175815839e+46	7.462804125630e+47	3.027931859379e+49
1.200098800000e+01	2.075332306217e-49	2.565538094568e-48	3.173405585303e-47	3.927708626150e-46	4.864412602355e-45	6.028518191720e-44	7.476392085472e-43	9.278717819017e-42	1.152423774554e-40	1.432450636082e-39	1.781993918942e-38	2.218752498526e-37	2.765067838958e-36	3.449185389339e-35	4.306873138985e-34	5.383503425128e-33	6.736737379551e-32	8.439995805904e-31	1.058695976565e-29	1.329742421060e-28	1.672493628196e-27	2.106679711691e-26	2.657720728401e-25	3.358461278822e-24	4.251469169674e-23	5.392095520170e-22	6.852568590187e-21	8.727499498455e-20	1.114132891504e-18	1.425846074575e-17	1.829714350026e-16	2.354862091515e-15	3.040375537637e-14	3.939034786519e-13	5.122592200300e-12	6.689310491348e-11	8.774840832899e-10	1.156809891834e-08	1.533471901812e-07	2.045216105348e-06	2.746300893136e-05	3.715712671892e-04	5.070038324695e-03	6.983990240664e-02	9.723751079800e-01	1.370223535793e+01	1.957263091295e+02	2.839031853935e+03	4.189983559670e+04	6.305617078639e+05	9.699647700397e+06	1.529005433897e+08	2.476528849426e+09	4.132592283784e+10	7.123105827692e+11	1.271199327772e+13	2.353649133118e+14	4.528522319973e+15	9.064708991314e+16	1.888938750876e+18	4.098575453204e+19	9.257784908423e+20	2.175710492973e+22	5.315697786695e+23	1.348804904647e+25	3.550510027507e+26	9.685239740470e+27	2.735133700950e+29	7.989941888692e+30	2.412911693955e+32	7.529617285929e+33	2.426879986650e+35	8.074392470244e+36	2.770486155125e+38	9.790272718022e+39	3.556705112962e+41	1.325590669013e+43	5.057651199560e+44	1.971669386552e+46	7.842480608311e+47	3.180671485909e+49
1.300098700000e+01	3.540029776062e-51	4.738037311545e-50	6.345062734353e-49	8.502152448171e-48	1.139954689992e-46	1.529406218849e-45	2.053270485496e-44	2.758479350662e-43	3.708570667037e-42	4.989654376870e-41	6.718560097381e-40	9.053980204116e-39	1.221173336767e-37	1.648570647566e-36	2.227663727974e-35	3.013174606551e-34	4.079941203257e-33	5.530476170735e-32	7.505439761920e-31	1.019818412523e-29	1.387500230785e-28	1.890339473996e-27	2.579164023858e-26	3.524436171529e-25	4.824080724312e-24	6.614552044870e-23	9.086539336397e-22	1.250734488297e-20	1.725291060877e-19	2.385387036133e-18	3.306211034424e-17	4.594750544030e-16	6.403935991723e-15	8.953456582242e-14	1.256061303071e-12	1.768640082195e-11	2.500492281138e-10	3.550890140798e-09	5.067166891207e-08	7.269857697348e-07	1.049218131921e-05	1.524284267547e-04	2.230733184904e-03	3.291380077921e-02	4.900915290116e-01	7.372672722469e+00	1.121936463455e+02	1.729529809906e+03	2.705234742392e+04	4.301131389375e+05	6.965106011089e+06	1.151285754868e+08	1.946952307033e+09	3.376694229283e+10	6.020733391669e+11	1.106255071161e+13	2.099240136144e+14	4.121971850508e+15	8.388131289819e+16	1.771115896675e+18	3.883028630947e+19	8.842613649524e+20	2.091535188274e+22	5.136643162583e+23	1.309088809584e+25	3.459329045000e+26	9.469740755890e+27	2.682601787710e+29	7.855706429455e+30	2.375711670139e+32	7.413421047838e+33	2.385576790651e+35	7.913199161070e+36	2.705215646630e+38	9.529329052135e+39	3.457668585735e+41	1.291410459283e+43	4.959068947925e+44	1.954682402046e+46	7.892533551502e+47	3.257428582540e+49
1.400098600000e+01	7.570313510949e-53	1.090535173246e-51	1.571815633974e-50	2.266776524022e-49	3.270924866086e-48	4.722775913588e-47	6.823383446244e-46	9.864822994473e-45	1.427177611959e-43	2.066230917488e-42	2.993681014325e-41	4.340828883664e-40	6.299352516929e-39	9.149386332851e-38	1.330082888415e-36	1.935420326504e-35	2.819046981168e-34	4.110379039809e-33	5.999814064445e-32	8.767903526416e-31	1.282872640628e-29	1.879451742048e-28	2.757218930064e-27	4.050784694423e-26	5.960373062196e-25	8.784481676653e-24	1.296920082973e-22	1.918293359515e-21	2.843000048260e-20	4.222402415092e-19	6.285364370984e-18	9.379154518137e-17	1.403271582434e-15	2.105504739138e-14	3.168905948337e-13	4.785368028922e-12	7.252742510793e-11	1.103605930658e-09	1.686602881001e-08	2.589893650156e-07	3.997871128460e-06	6.207101550706e-05	9.699061643704e-04	1.526356429451e-02	2.421109425750e-01	3.874360522455e+00	6.261263311932e+01	1.023080552809e+03	1.692463986507e+04	2.838817916127e+05	4.835979806562e+06	8.382114894722e+07	1.481173739815e+09	2.673985477389e+10	4.942739462705e+11	9.375581865187e+12	1.828920287905e+14	3.676562887937e+15	7.630046761120e+16	1.637221866512e+18	3.636530378755e+19	8.367739830653e+20	1.995513597979e+22	4.932527192583e+23	1.263501447862e+25	3.352736297942e+26	9.210584571751e+27	2.617697746124e+29	7.689897723464e+30	2.332768319554e+32	7.300152259450e+33	2.354345177441e+35	7.818128868563e+36	2.671357779124e+38	9.387940684405e+39	3.392664677745e+41	1.260798738929e+43	4.818379429531e+44	1.893440721180e+46	7.646928309081e+47	3.170890995515e+49
1.500098500000e+01	1.967316711623e-54	3.034751161607e-53	4.683805228852e-52	7.232859541232e-51	1.117546774619e-49	1.727728074767e-48	2.672693527337e-47	4.137116151983e-46	6.408145849584e-45	9.932652154316e-44	1.540667906308e-42	2.391538884126e-41	3.715223847055e-40	5.776265617257e-39	8.988361291659e-38	1.399918664090e-36	2.182393169166e-35	3.405582975136e-34	5.319858942194e-33	8.319218155129e-32	1.302458996423e-30	2.041607217183e-29	3.204325213757e-28	5.036042710717e-27	7.926209770191e-26	1.249404430856e-24	1.972619153142e-23	3.119833335007e-22	4.943300206943e-21	7.847915567328e-20	1.248541858198e-18	1.990806918083e-17	3.182036210688e-16	5.099311465461e-15	8.194789158544e-14	1.320940728733e-12	2.136284967614e-11	3.467284859336e-10	5.649546780674e-09	9.244597291663e-08	1.519809259232e-06	2.511400926553e-05	4.173440227968e-04	6.978768319124e-03	1.175057911047e-01	1.993719633985e+00	3.411659652915e+01	5.893672329540e+02	1.028967258978e+04	1.817810741878e+05	3.254071834729e+06	5.911564887618e+07	1.091704501668e+09	2.053174210437e+10	3.940086482281e+11	7.730733457730e+12	1.554027084786e+14	3.206944349325e+15	6.806803573322e+16	1.488528128337e+18	3.358655107440e+19	7.828310519632e+20	1.886342390623e+22	4.701485803235e+23	1.212252069171e+25	3.233431610179e+26	8.919250050669e+27	2.543309097498e+29	7.492613376481e+30	2.278975980715e+32	7.151237140785e+33	2.313010222411e+35	7.704003631549e+36	2.639825617688e+38	9.297245097938e+39	3.362924744240e+41	1.248611671300e+43	4.757411503471e+44	1.860165116774e+46	7.465463043869e+47	3.076016537847e+49
1.600098400000e+01	6.058651199702e-56	9.963749369186e-55	1.639411346827e-53	2.698854140539e-52	4.445347419163e-51	7.326149557847e-50	1.208089483417e-48	1.993359848248e-47	3.291138893872e-46	5.437407543472e-45	8.989482517813e-44	1.487261537834e-42	2.462427090387e-41	4.080160148022e-40	6.766190382691e-39	1.123002747036e-37	1.865540122751e-36	3.101946880144e-35	5.162859275810e-34	8.601893585849e-33	1.434726138940e-31	2.395743122850e-30	4.005298632765e-29	6.704745299544e-28	1.123864999850e-26	1.886535296010e-25	3.171553883804e-24	5.340432187378e-23	9.007875397611e-22	1.522154227085e-20	2.577143511722e-19	4.372409048179e-18	7.434806704217e-17	1.267232898265e-15	2.165507700715e-14	3.710793419252e-13	6.377852738826e-12	1.099741990085e-10	1.902988919911e-09	3.305565132176e-08	5.765944538870e-07	1.010370162251e-05	1.779374414308e-04	3.150989198734e-03	5.613880248027e-02	1.006912505669e+00	1.819467888340e+01	3.314922334797e+02	6.095033010185e+03	1.132139064690e+05	2.126893782981e+06	4.046436751887e+07	7.807252951153e+08	1.530023546890e+10	3.050719068944e+11	6.199917493759e+12	1.286637950877e+14	2.731702734612e+15	5.944641909587e+16	1.328320214764e+18	3.052577745723e+19	7.224792786312e+20	1.763076962412e+22	4.439855234333e+23	1.154388182990e+25	3.099783971819e+26	8.596302669874e+27	2.461564890129e+29	7.275868854784e+30	2.218916057053e+32	6.978339788642e+33	2.261820872615e+35	7.550266426674e+36	2.593741872719e+38	9.161672535979e+39	3.324318142397e+41	1.237956675252e+43	4.727315496516e+44	1.849858827162e+46	7.414795232824e+47	3.044039264073e+49
1.700098300000e+01	2.166167597467e-57	3.783085044555e-56	6.610134743686e-55	1.155559370190e-53	2.021156550812e-52	3.537055052879e-51	6.193366375263e-50	1.085086175881e-48	1.902234977017e-47	3.336853399551e-46	5.857257500343e-45	1.028839468662e-43	1.808463099159e-42	3.181221110397e-41	5.600341835276e-40	9.867041419012e-39	1.739912433610e-37	3.070812328022e-36	5.424793988761e-35	9.592621473030e-34	1.697996972184e-32	3.008881898102e-31	5.337855982936e-30	9.480884434484e-29	1.686087502635e-27	3.002561913442e-26	5.354493904952e-25	9.563049423760e-24	1.710669311498e-22	3.065287609522e-21	5.502496308819e-20	9.896555327851e-19	1.783617040213e-17	3.221629846575e-16	5.832782670263e-15	1.058714852148e-13	1.926949906183e-12	3.517584365585e-11	6.441786746582e-10	1.183785327929e-08	2.183610096237e-07	4.044446441022e-06	7.524696939260e-05	1.406854446613e-03	2.644520096428e-02	5.000524943680e-01	9.517402576571e+00	1.824533695602e+02	3.525736461020e+03	6.873655458867e+04	1.353276816257e+06	2.693498290975e+07	5.426254071159e+08	1.107930167681e+10	2.296050729883e+11	4.837089541101e+12	1.037619915170e+14	2.270342256295e+15	5.075787739212e+16	1.161520908147e+18	2.725101803564e+19	6.564995425145e+20	1.626168191598e+22	4.146282967140e+23	1.089142054771e+25	2.949126834378e+26	8.234214448938e+27	2.370850206144e+29	7.038618158605e+30	2.154049475978e+32	6.792790096094e+33	2.206356157967e+35	7.377825691201e+36	2.538497488990e+38	8.981808546685e+39	3.265848838233e+41	1.219375540150e+43	4.671031654254e+44	1.834108259730e+46	7.375403099261e+47	3.034982999026e+49
1.800098200000e+01	8.839481207405e-59	1.633770639250e-57	3.021049744141e-56	5.589002589560e-55	1.034493907678e-53	1.915784745334e-52	3.549760262113e-51	6.581027970802e-50	1.220787901460e-48	2.265939821265e-47	4.208513212211e-46	7.821540698476e-45	1.454624904924e-43	2.707181434257e-42	5.042021322013e-41	9.397820894493e-40	1.753072831128e-38	3.272948878992e-37	6.115925995724e-36	1.143898365388e-34	2.141581864014e-33	4.013517851942e-32	7.529772215453e-31	1.414259766205e-29	2.659461761078e-28	5.007306235629e-27	9.440420798559e-26	1.782333193304e-24	3.370025513801e-23	6.382103251379e-22	1.210664872707e-20	2.300703329097e-19	4.380516942847e-18	8.357465961579e-17	1.597976427924e-15	3.062533509221e-14	5.884117165398e-13	1.133587211228e-11	2.190250912031e-10	4.245221915646e-09	8.256354129111e-08	1.611700937201e-06	3.158860905984e-05	6.218490122130e-04	1.230057498728e-02	2.445970358701e-01	4.891996150253e+00	9.846495012564e+01	1.995815723856e+03	4.076802407682e+04	8.399141171810e+05	1.746881689538e+07	3.671536830532e+08	7.806885547049e+09	1.681478933120e+11	3.673453257437e+12	8.151866619162e+13	1.840376364304e+15	4.233680043932e+16	9.940284831975e+17	2.385895570971e+19	5.863436461905e+20	1.477507052306e+22	3.822457010454e+23	1.016396689634e+25	2.780116848590e+26	7.827207653455e+27	2.269098667197e+29	6.774275403816e+30	2.082622347390e+32	6.591806658331e+33	2.147360998285e+35	7.196867545925e+36	2.480481139011e+38	8.788009964021e+39	3.198942651885e+41	1.195817414416e+43	4.587922657830e+44	1.805376420864e+46	7.280828637280e+47	3.006614977883e+49
1.900098100000e+01	4.058671574204e-60	7.914507769339e-59	1.544042087409e-57	3.013674625972e-56	5.884949275115e-55	1.149756122314e-53	2.247466861384e-52	4.395555518190e-51	8.601535039122e-50	1.684182648712e-48	3.299615216366e-47	6.468576498655e-46	1.268926607003e-44	2.490911967712e-43	4.893130496612e-42	9.619112451384e-41	1.892418061576e-39	3.726044750275e-38	7.342500345682e-37	1.448177964299e-35	2.858908540865e-34	5.649351269007e-33	1.117475308032e-31	2.212793781966e-30	4.386639310364e-29	8.706369581789e-28	1.730153948286e-26	3.442749726114e-25	6.860129614856e-24	1.368993127555e-22	2.736221906588e-21	5.478036794044e-20	1.098673089897e-18	2.207661944853e-17	4.445008854594e-16	8.969112672556e-15	1.813969478534e-13	3.677797089236e-12	7.476599951120e-11	1.524295035019e-09	3.117325176304e-08	6.396671482889e-07	1.317370743755e-05	2.723838104417e-04	5.656231167486e-03	1.180094983507e-01	2.474813960448e+00	5.219378831365e+01	1.107609222891e+03	2.366549478833e+04	5.094574338237e+05	1.105862101458e+07	2.422539401612e+08	5.360865278096e+09	1.199647931344e+11	2.717893919431e+12	6.241935273506e+13	1.455132997443e+15	3.448306078699e+16	8.319110510223e+17	2.046335646078e+19	5.140004267007e+20	1.320301147590e+22	3.472968076755e+23	9.366608856981e+24	2.592847642957e+26	7.373185042293e+27	2.155219270874e+29	6.478336936286e+30	2.002885937918e+32	6.369001166804e+33	2.082770637377e+35	7.002396253971e+36	2.419538866440e+38	8.588691797657e+39	3.130783137943e+41	1.171481452059e+43	4.497794599887e+44	1.771176531151e+46	7.150136505680e+47	2.957396087144e+49
2.000098000000e+01	2.071669925976e-61	4.250490147490e-60	8.724606113353e-59	1.791626290665e-57	3.680870633663e-56	7.565929838557e-55	1.555930399460e-53	3.201415163819e-52	6.590617521929e-51	1.357535714872e-49	2.797864799224e-48	5.769820227353e-47	1.190606645249e-45	2.458418231950e-44	5.079679695981e-43	1.050321731865e-41	2.173336552780e-40	4.500535764337e-39	9.327149867613e-38	1.934626338919e-36	4.016295144661e-35	8.345506205968e-34	1.735792195031e-32	3.613945573127e-31	7.532284209287e-30	1.571654478736e-28	3.283209973158e-27	6.867195485548e-26	1.438233953442e-24	3.016349943958e-23	6.335361539573e-22	1.332714255910e-20	2.808151210336e-19	5.927442405485e-18	1.253508802918e-16	2.656165198926e-15	5.640402633725e-14	1.200488481099e-12	2.561361396132e-11	5.479339176209e-10	1.175486848555e-08	2.529512332019e-07	5.461261895485e-06	1.183330485896e-04	2.574003269508e-03	5.622772130020e-02	1.233944828096e+00	2.721634028840e+01	6.036136097876e+02	1.346835499459e+04	3.025201862606e+05	6.844890216419e+06	1.561248055330e+08	3.592752395551e+09	8.348863549802e+10	1.961131454570e+12	4.661657916372e+13	1.122647086278e+15	2.742628547958e+16	6.806047886369e+17	1.718043628296e+19	4.417777558832e+20	1.158835136488e+22	3.105185190774e+23	8.510717613825e+24	2.388748259601e+26	6.872990082861e+27	2.028892561764e+29	6.148813150441e+30	1.913969618207e+32	6.120640696657e+33	2.010962871701e+35	6.787574015024e+36	2.353046242931e+38	8.375541886797e+39	3.059838750183e+41	1.146871293084e+43	4.408507972317e+44	1.737277494339e+46	7.016098509231e+47	2.902810747100e+49
2.100097900000e+01	1.163485566104e-62	2.505404516827e-61	5.397300249803e-60	1.163223727886e-58	2.508096657800e-57	5.410362272591e-56	1.167660386822e-54	2.521287140287e-53	5.446925885073e-52	1.177368139817e-50	2.546322846782e-49	5.510160337553e-48	1.193093071868e-46	2.584961219023e-45	5.604208373385e-44	1.215812558173e-42	2.639510338183e-41	5.734526396688e-40	1.246818044391e-38	2.713030813936e-37	5.908377973003e-36	1.287835964221e-34	2.809632785159e-33	6.135565192333e-32	1.341208315029e-30	2.934922995457e-29	6.429538726667e-28	1.410169098800e-26	3.096695356484e-25	6.809128456794e-24	1.499279492693e-22	3.306029023166e-21	7.301324368365e-20	1.615134792156e-18	3.579092664956e-17	7.945900482526e-16	1.767554532940e-14	3.940221450308e-13	8.803407681392e-12	1.971668946135e-10	4.427391604575e-09	9.969615580342e-08	2.251750214613e-06	5.102444321696e-05	1.160296441992e-03	2.648631287852e-02	6.071271212173e-01	1.397987783996e+01	3.234976073122e+02	7.526300871950e+03	1.761394486720e+05	4.148999817261e+06	9.842765515910e+07	2.353334539464e+09	5.675210633899e+10	1.381612625977e+12	3.398658511768e+13	8.456563557393e+14	2.130738657489e+16	5.442958521938e+17	1.411420287195e+19	3.720181060588e+20	9.980221012876e+21	2.728765433182e+23	7.613932582953e+24	2.170726641273e+26	6.330607921491e+27	1.890433404668e+29	5.785145899332e+30	1.815466341423e+32	5.845031203064e+33	1.931234150904e+35	6.549116805681e+36	2.279362835300e+38	8.140538657162e+39	2.982513995439e+41	1.120599556071e+43	4.316072043032e+44	1.703435682745e+46	6.886502624744e+47	2.850756874268e+49
2.200097800000e+01	7.126131607465e-64	1.606903691580e-62	3.624946207407e-61	8.180781009198e-60	1.847036642177e-58	4.172056307434e-57	9.428126554001e-56	2.131612555349e-54	4.821766332347e-53	1.091256567533e-51	2.471033414285e-50	5.598479265944e-49	1.269142522629e-47	2.878785199319e-46	6.533966635501e-45	1.483966835538e-43	3.372582695430e-42	7.670158717574e-41	1.745670965017e-39	3.976037819504e-38	9.063237983059e-37	2.067648292098e-35	4.721141915762e-34	1.078977512200e-32	2.468264934332e-31	5.652045515171e-30	1.295615003977e-28	2.973214916232e-27	6.830964307842e-26	1.571340975793e-24	3.619270562200e-23	8.347678817308e-22	1.928141834536e-20	4.460445102156e-19	1.033532228276e-17	2.398947019350e-16	5.578485063852e-15	1.299760927090e-13	3.034728173394e-12	7.101470261706e-11	1.665781776164e-09	3.917467462161e-08	9.238340870351e-07	2.185125460260e-05	5.185072697493e-04	1.234646480790e-02	2.950972948676e-01	7.082099473776e+00	1.707213633234e+02	4.135376018537e+03	1.007012955624e+05	2.466387122074e+06	6.078979362250e+07	1.508713243775e+09	3.772952440355e+10	9.514311226544e+11	2.421309221015e+13	6.224285577198e+14	1.617778371412e+16	4.255948736121e+17	1.134515778096e+19	3.068156484144e+20	8.428181942295e+21	2.354659321979e+23	6.698985259122e+24	1.943181655362e+26	5.753758422728e+27	1.740980435024e+29	5.388371939393e+30	1.707249526168e+32	5.541109110788e+33	1.843181960507e+35	6.285654985796e+36	2.197928612364e+38	7.880682234538e+39	2.897021344322e+41	1.091642693253e+43	4.215185873367e+44	1.667254151270e+46	6.752509227146e+47	2.799222442604e+49
2.300097700000e+01	4.723468128864e-65	1.113074488854e-63	2.623960744967e-62	6.188220627171e-61	1.460008375074e-59	3.446133055193e-58	8.137709976199e-57	1.922527239481e-55	4.544121370784e-54	1.074587624850e-52	2.542470923285e-51	6.018670638978e-50	1.425555758114e-48	3.378438309024e-47	8.011347216347e-46	1.900916645320e-44	4.513353273254e-43	1.072323300834e-41	2.549496604875e-40	6.065942452901e-39	1.444345102779e-37	3.441811394325e-36	8.208467712635e-35	1.959352676511e-33	4.681190560992e-32	1.119469163004e-30	2.679787281348e-29	6.421590547139e-28	1.540502248479e-26	3.699854038422e-25	8.896852612746e-24	2.142135276267e-22	5.164729258304e-21	1.247017219004e-19	3.015493954351e-18	7.303745680213e-17	1.772056348734e-15	4.307264360497e-14	1.048985194992e-12	2.559985662893e-11	6.261348978461e-10	1.535070479876e-08	3.773056157214e-07	9.299181706224e-06	2.298651109775e-04	5.700040836621e-03	1.418305201310e-01	3.542177066884e+00	8.882084634865e+01	2.236936292249e+03	5.660475193601e+04	1.439784882260e+06	3.682926297186e+07	9.479095586761e+08	2.456244775962e+10	6.411895595702e+11	1.687404643976e+13	4.480313384853e+14	1.201223456760e+16	3.255122095691e+17	8.924251776561e+18	2.477989283100e+20	6.976495458530e+21	1.993847934361e+23	5.791372621307e+24	1.711689955277e+26	5.153852195729e+27	1.582662714691e+29	4.961866243829e+30	1.589664429975e+32	5.208542253812e+33	1.746467081996e+35	5.995902089364e+36	2.108377318207e+38	7.594997795829e+39	2.802974203518e+41	1.059731879773e+43	4.103789694813e+44	1.627324387430e+46	6.605726065634e+47	2.743858773586e+49
2.400097600000e+01	3.365660136789e-66	8.272655839353e-65	2.034154661898e-63	5.003714420024e-62	1.231334521177e-60	3.031379570805e-59	7.466057254621e-58	1.839650626521e-56	4.535018422532e-55	1.118483009177e-53	2.759902174686e-52	6.813647565263e-51	1.683043947654e-49	4.159581504261e-48	1.028611245385e-46	2.545129668841e-45	6.301380356755e-44	1.561130914180e-42	3.870188800973e-41	9.601215523904e-40	2.383605110726e-38	5.922021883025e-37	1.472474482799e-35	3.664232477710e-34	9.126245824486e-33	2.275059443350e-31	5.676799189784e-30	1.417896693240e-28	3.545173075775e-27	8.873709118074e-26	2.223681865406e-24	5.579131040898e-23	1.401572976380e-21	3.525747508659e-20	8.881915896684e-19	2.240879294326e-17	5.662733322151e-16	1.433416773171e-14	3.634998591886e-13	9.235752060177e-12	2.351430048506e-10	5.999904830295e-09	1.534531014944e-07	3.934585290666e-06	1.011566494911e-04	2.608256828779e-03	6.746274514941e-02	1.750825242337e+00	4.560426016749e+01	1.192568052923e+03	3.131998003945e+04	8.263831167086e+05	2.191500567089e+07	5.843859373219e+08	1.567743438080e+10	4.233597190040e+11	1.151518037697e+13	3.156842252850e+14	8.729282941014e+15	2.436687366460e+17	6.872238911511e+18	1.960128195900e+20	5.659734601913e+21	1.656128650214e+23	4.916519158554e+24	1.482440788528e+26	4.545119324781e+27	1.418552632463e+29	4.511716911357e+30	1.463749851102e+32	4.848534511836e+33	1.641009849098e+35	5.678706904818e+36	2.010224021497e+38	7.282051599203e+39	2.700073648053e+41	1.024833270527e+43	3.981803603564e+44	1.583450007438e+46	6.443724894263e+47	2.682596835002e+49
2.500097500000e+01	2.562865408353e-67	6.559382991467e-66	1.679419603730e-64	4.301495279541e-63	1.102170753207e-61	2.825224455638e-60	7.244983128772e-59	1.858695000138e-57	4.770583413187e-56	1.224994290527e-54	3.147043723541e-53	8.088815417769e-52	2.080119039435e-50	5.352056141913e-49	1.377814884542e-47	3.549014963673e-46	9.147049926741e-45	2.358960067825e-43	6.087473677517e-42	1.571961298700e-40	4.062064447710e-39	1.050424087609e-37	2.718372252978e-36	7.040344822236e-35	1.824882733079e-33	4.734218719370e-32	1.229281637407e-30	3.194940541790e-29	8.311939420476e-28	2.164668890594e-26	5.643557665221e-25	1.473029381874e-23	3.849401688550e-22	1.007225954205e-20	2.639022880444e-19	6.924288695976e-18	1.819528489029e-16	4.788871280379e-15	1.262526016595e-13	3.334466215041e-12	8.823505321042e-11	2.339588080199e-09	6.216997404119e-08	1.655885293704e-06	4.421397787762e-05	1.183715108011e-03	3.178186126508e-02	8.559550815556e-01	2.312953051706e+01	6.272524707368e+02	1.707675209418e+04	4.668706409479e+05	1.282248716935e+07	3.539199035747e+08	9.821675236764e+09	2.741731638187e+11	7.702928940579e+12	2.179389270889e+14	6.213600188129e+15	1.786444504915e+17	5.183332135155e+18	1.519025325030e+20	4.500363514757e+21	1.349186718793e+23	4.097091095754e+24	1.261573809090e+26	3.943195086370e+27	1.252420236880e+29	4.046493281283e+30	1.331305837529e+32	4.464392246739e+33	1.527247313721e+35	5.333952001143e+36	1.903086738402e+38	6.939979163729e+39	2.587682123581e+41	9.867897416826e+42	3.849068100055e+44	1.535725471630e+46	6.267103204723e+47	2.615452722788e+49
